195;{'list2': ['catapillar', 'moose', 'racoon'], 'list1': ['moose', 'door'], 'list3': ['car', 'racoon', 'door']}
198;{'list2': ['mosguito', 'penguieen'], 'list1': [], 'list3': ['mosguito', 'socks', 'mantee']}
201;{'list2': ['gloves'], 'list1': ['aligator', 'gloves'], 'list3': ['gloves']}
204;{'list2': ['baracuda'], 'list1': ['spoom', 'baracuda'], 'list3': ['baracuda']}
207;{'list2': [], 'list1': [], 'list3': ['waller']}
210;{'list2': [], 'list1': [], 'list3': []}
213;{'list2': [], 'list1': [], 'list3': []}
216;{'list2': [], 'list1': [], 'list3': ['resser']}
219;{'list2': [], 'list1': [], 'list3': ['kunk']}
222;"{'list2': [""jaguar'""], 'list1': ['plier'], 'list3': []}"
225;{'list2': ['Chettah'], 'list1': [], 'list3': ['amardillo']}
228;{'list2': [], 'list1': ['chair'], 'list3': ['crocodilla']}
231;{'list2': [], 'list1': [], 'list3': []}
234;{'list2': [], 'list1': [], 'list3': ['form']}
237;{'list2': [], 'list1': ['kangeroo'], 'list3': []}
240;{'list2': ['paper', 'deet', 'socks'], 'list1': ['basebal', 'bird'], 'list3': ['paper']}
243;{'list2': ['perret'], 'list1': [], 'list3': []}
246;{'list2': ['donky', 'facuet', 'armadillow', 'pengiun'], 'list1': ['donky', 'dophin', 'armadillow'], 'list3': ['dipolma', 'eer', 'envepope', 'motorcylce', 'armadillow', '(deer*)', 'facet', 'pengiun']}
249;{'list2': ['caterpilar'], 'list1': ['crocodile'], 'list3': ['ock']}
252;{'list2': [], 'list1': ['drsgonfly'], 'list3': []}
255;{'list2': ['baracuda'], 'list1': [], 'list3': []}
258;{'list2': ['for', 'accordian'], 'list1': [], 'list3': ['accordian']}
261;{'list2': ['fauset'], 'list1': ['bike'], 'list3': ['motorcyle', 'kangaro', 'trumpit', 'bike']}
264;{'list2': ['cheeta', 'gorrila'], 'list1': ['closepin ', 'kola '], 'list3': ['gorrila']}
267;{'list2': [], 'list1': [], 'list3': []}
270;{'list2': ['racoon', ''], 'list1': ['lamp'], 'list3': ['deep']}
273;{'list2': ['ostrichh'], 'list1': [], 'list3': ['motorcyle', 'crocidle']}
276;{'list2': ['com', 'moneky'], 'list1': [], 'list3': ['sppon']}
279;{'list2': [], 'list1': [], 'list3': []}
282;{'list2': [], 'list1': [], 'list3': []}
285;{'list2': ['accordian'], 'list1': [], 'list3': []}
288;{'list2': ['thimple'], 'list1': [], 'list3': ['thimple']}
291;{'list2': ['Accordian', 'Gloves'], 'list1': ['Acordian', 'Gloves'], 'list3': ['acordian', 'gloves']}
294;{'list2': ['oxford'], 'list1': ['oxford', 'frog', 'fox', '', ''], 'list3': ['ork', 'gutter']}
297;{'list2': ['armidillo', 'harpschord'], 'list1': ['armidillo', 'harpschord', 'aligator'], 'list3': ['fencve', 'armidillo', 'aligator']}
300;{'list2': [], 'list1': [], 'list3': ['corpion', 'cayote']}
303;{'list2': ['accodian'], 'list1': ['whitsle', 'racoon'], 'list3': ['accordian', 'cissors']}
306;{'list2': ['spoo'], 'list1': [], 'list3': []}
309;{'list2': ['armardillo'], 'list1': [], 'list3': []}
312;{'list2': [], 'list1': ['hat'], 'list3': ['racoon']}
315;{'list2': [], 'list1': [], 'list3': []}
318;{'list2': ['ealge'], 'list1': ['hampster'], 'list3': ['whale wolf']}
321;{'list2': [], 'list1': [], 'list3': []}
324;{'list2': [], 'list1': ['laundry'], 'list3': []}
